customer_id,name,gender,birth_date,age,education,marital,occupation,monthly_income,reg_channel,reg_time,status,is_test_data
C00000201,王瑞,1,1994-10-18,31,高中,已婚,公司职员,6147.81,PARTNER_MALL,2025-05-01 10:34:31,ACTIVE,1
C00000202,陈瑜,1,2004-04-14,21,大专,未婚,工程师,20283.77,BAIDU_SEM,2025-03-20 14:58:40,ACTIVE,1
C00000203,刘桂兰,2,1990-01-28,35,本科,未婚,销售,9053.66,APP_ORG,2025-05-05 09:25:34,ACTIVE,1
C00000204,陈旭,2,1981-10-14,44,初中,已婚,医生/护士,17405.94,BYTEDANCE_AD,2025-01-09 10:29:40,ACTIVE,1
C00000205,李娜,1,1990-06-26,35,高中,已婚,医生/护士,9539.14,PARTNER_BANK1,2025-04-27 00:22:17,ACTIVE,1
C00000206,白丽华,2,1999-04-06,26,大专,未婚,工程师,19559.40,APP_ORG,2025-01-12 23:59:36,ACTIVE,1
C00000207,胡帅,2,1999-06-19,26,本科,未婚,教师,6937.44,BYTEDANCE_AD,2025-01-05 00:10:00,ACTIVE,1
C00000208,李颖,2,1982-11-24,43,大专,已婚,个体经营者,6200.89,H5_PROMO,2025-02-07 21:57:00,ACTIVE,1
C00000209,金飞,2,1997-12-12,28,本科,未婚,工程师,24189.87,WECHAT_MP,2025-05-20 16:34:57,ACTIVE,1
C00000210,王辉,2,1993-09-03,32,本科,未婚,销售,13137.27,APP_ORG,2025-06-19 20:37:34,ACTIVE,1
C00000211,南秀兰,2,1990-01-20,35,硕士,已婚,公务员,8446.58,WECHAT_MP,2025-06-02 21:40:55,ACTIVE,1
C00000212,徐秀荣,2,1998-07-16,27,大专,已婚,自由职业,15713.61,PARTNER_BANK1,2025-04-08 20:40:05,ACTIVE,1
C00000213,刘梅,2,1984-08-11,41,本科,未婚,运营/客服,8915.91,BAIDU_SEM,2025-04-18 09:07:18,ACTIVE,1
C00000214,刘涛,1,1995-04-13,30,本科,离异,学生,2411.72,BAIDU_SEM,2025-02-18 18:35:13,ACTIVE,1
C00000215,周瑜,2,1982-06-01,43,大专,已婚,医生/护士,16499.16,BYTEDANCE_AD,2025-03-25 12:35:29,ACTIVE,1
C00000216,何金凤,2,2004-03-26,21,本科,已婚,销售,13615.50,KUAISHOU_AD,2025-05-22 13:49:13,ACTIVE,1
C00000217,王芳,2,1988-11-14,37,本科,已婚,销售,15650.01,APP_ORG,2025-01-22 16:33:21,ACTIVE,1
C00000218,张玉兰,1,1985-11-19,40,本科,未婚,学生,2541.81,BYTEDANCE_AD,2025-05-11 15:35:16,ACTIVE,1
C00000219,李玉珍,1,1987-06-05,38,高中,未婚,工人,5401.71,KUAISHOU_AD,2025-05-15 11:27:49,ACTIVE,1
C00000220,王亮,2,1997-06-28,28,硕士,已婚,学生,1842.79,PARTNER_BANK1,2025-01-27 11:46:19,ACTIVE,1
C00000221,张洋,2,1989-04-17,36,本科,已婚,公司职员,10588.36,REFERRAL,2025-02-06 12:03:05,ACTIVE,1
C00000222,宋宁,1,1991-05-18,34,大专,未婚,销售,9091.45,BAIDU_SEM,2025-05-11 13:17:32,ACTIVE,1
C00000223,荣利,1,1986-06-18,39,本科,已婚,工人,7763.79,PARTNER_MALL,2025-06-06 22:01:54,ACTIVE,1
C00000224,吴莹,1,1998-06-06,27,高中,未婚,教师,14787.63,KUAISHOU_AD,2025-01-27 12:59:25,ACTIVE,1
C00000225,周柳,1,1985-04-09,40,大专,已婚,教师,12680.45,REFERRAL,2025-02-01 20:40:54,ACTIVE,1
C00000226,李秀兰,1,1979-11-09,46,大专,离异,公务员,13443.30,BYTEDANCE_AD,2025-02-01 13:00:40,ACTIVE,1
C00000227,王秀珍,1,1988-11-06,37,硕士,未婚,工程师,24349.51,H5_PROMO,2025-04-09 12:30:28,ACTIVE,1
C00000228,叶杰,1,1985-09-20,40,本科,未婚,自由职业,18436.39,WECHAT_MP,2025-01-22 21:43:08,ACTIVE,1
C00000229,刘玉梅,2,1998-10-04,27,本科,未婚,公司职员,6998.14,BYTEDANCE_AD,2025-05-27 19:10:14,ACTIVE,1
C00000230,常秀华,1,1986-08-04,39,硕士,未婚,工程师,16516.89,TENCENT_AD,2025-02-10 21:52:50,ACTIVE,1
C00000231,黄佳,1,1988-09-07,37,本科,已婚,公务员,8096.80,BYTEDANCE_AD,2025-04-01 09:29:40,ACTIVE,1
C00000232,白瑞,2,1991-01-04,34,本科,未婚,工程师,16890.09,APP_ORG,2025-05-25 14:24:22,ACTIVE,1
C00000233,齐莉,2,1997-11-14,28,大专,已婚,医生/护士,7855.13,BAIDU_SEM,2025-05-26 21:03:06,ACTIVE,1
C00000234,陈龙,1,1998-07-05,27,大专,已婚,工人,7652.63,BYTEDANCE_AD,2025-01-12 22:27:16,ACTIVE,1
C00000235,李楠,2,1998-09-03,27,高中,未婚,个体经营者,7721.00,BYTEDANCE_AD,2025-04-18 21:20:57,ACTIVE,1
C00000236,夏欢,2,1983-12-22,42,大专,未婚,销售,7662.87,BYTEDANCE_AD,2025-04-17 23:47:44,ACTIVE,1
C00000237,陈芳,2,1996-06-05,29,高中,已婚,服务员,6356.94,BAIDU_SEM,2025-01-20 20:32:42,ACTIVE,1
C00000238,邹玉英,1,1989-01-10,36,大专,已婚,学生,1736.01,TENCENT_AD,2025-01-26 21:37:30,ACTIVE,1
C00000239,王秀华,2,1987-03-07,38,本科,已婚,教师,8961.47,TENCENT_AD,2025-03-17 12:31:37,ACTIVE,1
C00000240,胡想,1,1996-03-22,29,本科,未婚,工人,6740.75,H5_PROMO,2025-04-06 09:08:13,ACTIVE,1
C00000241,高洋,2,1979-03-01,46,硕士,未婚,个体经营者,7517.46,BYTEDANCE_AD,2025-01-14 23:15:48,ACTIVE,1
C00000242,李东,2,1984-02-13,41,初中,已婚,公务员,11491.71,BAIDU_SEM,2025-01-02 12:06:19,ACTIVE,1
C00000243,王琳,1,2001-02-01,24,本科,已婚,公务员,13961.15,PARTNER_BANK1,2025-01-20 22:20:34,ACTIVE,1
C00000244,刘帆,2,2003-01-22,22,高中,未婚,运营/客服,5791.39,APP_ORG,2025-01-29 20:57:30,ACTIVE,1
C00000245,王健,1,1996-01-04,29,高中,已婚,工人,5074.26,APP_ORG,2025-01-18 19:02:55,ACTIVE,1
C00000246,马俊,2,1995-01-15,30,高中,已婚,教师,6947.59,H5_PROMO,2025-06-08 22:32:31,ACTIVE,1
C00000247,贾娜,1,1989-09-18,36,本科,未婚,工程师,13744.26,BAIDU_SEM,2025-04-23 22:45:23,ACTIVE,1
C00000248,董丽,1,1997-05-22,28,本科,已婚,服务员,4640.81,BYTEDANCE_AD,2025-04-26 22:45:56,ACTIVE,1
C00000249,金旭,2,1979-05-20,46,本科,未婚,服务员,6281.30,KUAISHOU_AD,2025-01-18 14:35:52,ACTIVE,1
C00000250,扈杨,1,2004-09-16,21,高中,已婚,个体经营者,8936.61,BAIDU_SEM,2025-04-20 19:32:55,ACTIVE,1
C00000251,邱玉英,2,2007-06-22,18,本科,已婚,个体经营者,11254.71,BAIDU_SEM,2025-02-11 16:15:59,ACTIVE,1
C00000252,李博,1,1987-11-06,38,硕士,未婚,工程师,9805.94,BAIDU_SEM,2025-04-04 08:44:43,ACTIVE,1
C00000253,梁婷,1,1985-07-22,40,初中,未婚,个体经营者,4842.84,BAIDU_SEM,2025-05-16 20:21:39,ACTIVE,1
C00000254,李玉英,1,2003-12-02,22,大专,未婚,个体经营者,25643.86,KUAISHOU_AD,2025-02-20 08:41:21,ACTIVE,1
C00000255,郭军,1,1991-03-17,34,本科,已婚,服务员,6724.56,KUAISHOU_AD,2025-02-15 21:56:12,ACTIVE,1
C00000256,吴霞,2,1995-06-14,30,大专,已婚,公务员,8350.31,H5_PROMO,2025-01-22 22:18:20,ACTIVE,1
C00000257,高丽华,2,2000-04-06,25,初中,离异,公务员,13398.57,TENCENT_AD,2025-05-15 15:24:39,ACTIVE,1
C00000258,刘柳,2,1992-10-19,33,本科,未婚,个体经营者,28663.15,BAIDU_SEM,2025-02-27 22:11:11,ACTIVE,1
C00000259,黄霞,2,1983-03-01,42,硕士,已婚,个体经营者,10741.74,BAIDU_SEM,2025-05-31 12:01:50,ACTIVE,1
C00000260,刘伟,1,1995-11-10,30,本科,已婚,公务员,6087.81,TENCENT_AD,2025-02-09 13:08:45,ACTIVE,1
C00000261,林萍,2,1988-06-06,37,本科,未婚,服务员,5401.90,BAIDU_SEM,2025-01-12 08:41:11,ACTIVE,1
C00000262,梅志强,1,1991-05-19,34,本科,已婚,教师,14493.88,KUAISHOU_AD,2025-02-12 01:09:45,ACTIVE,1
C00000263,邓玉华,1,1985-10-25,40,本科,已婚,服务员,3463.13,BAIDU_SEM,2025-06-05 21:56:33,ACTIVE,1
C00000264,倪超,2,1996-02-27,29,大专,未婚,学生,1885.84,BYTEDANCE_AD,2025-05-12 10:26:52,ACTIVE,1
C00000265,程晨,1,1980-09-28,45,硕士,未婚,学生,2394.02,BYTEDANCE_AD,2025-05-14 20:37:22,ACTIVE,1
C00000266,许丽华,1,1997-10-23,28,本科,已婚,个体经营者,7891.91,PARTNER_MALL,2025-02-08 12:33:22,ACTIVE,1
C00000267,张敏,1,2000-08-14,25,高中,未婚,公司职员,6561.99,WECHAT_MP,2025-05-31 20:34:11,ACTIVE,1
C00000268,尹丽丽,2,1999-04-19,26,大专,已婚,销售,14886.64,TENCENT_AD,2025-02-02 20:32:18,ACTIVE,1
C00000269,马琴,1,1997-04-03,28,高中,已婚,服务员,3791.38,BAIDU_SEM,2025-01-19 02:11:49,ACTIVE,1
C00000270,原丹,1,1998-12-20,27,大专,已婚,医生/护士,11038.60,APP_ORG,2025-01-09 22:43:14,ACTIVE,1
C00000271,徐娜,1,2005-09-03,20,硕士,已婚,销售,6347.77,KUAISHOU_AD,2025-01-12 15:54:20,ACTIVE,1
C00000272,王玉珍,1,1988-04-01,37,大专,已婚,教师,11386.56,BAIDU_SEM,2025-03-18 20:58:03,ACTIVE,1
C00000273,李秀芳,1,1994-07-12,31,大专,未婚,医生/护士,14560.79,BYTEDANCE_AD,2025-01-30 22:07:48,ACTIVE,1
C00000274,刘淑华,2,1991-09-01,34,大专,已婚,工人,3152.38,BAIDU_SEM,2025-01-29 21:02:27,ACTIVE,1
C00000275,温柳,2,1986-10-10,39,大专,已婚,服务员,4919.66,BYTEDANCE_AD,2025-02-09 01:59:17,ACTIVE,1
C00000276,胡莉,1,1991-02-17,34,大专,未婚,公务员,9453.44,WECHAT_MP,2025-01-16 15:57:31,ACTIVE,1
C00000277,袁秀华,1,1998-11-11,27,硕士,已婚,销售,14030.85,APP_ORG,2025-02-19 15:53:11,ACTIVE,1
C00000278,罗芳,2,1988-09-18,37,高中,已婚,自由职业,7026.10,PARTNER_MALL,2025-01-20 20:52:27,ACTIVE,1
C00000279,何丽丽,1,1997-04-08,28,高中,未婚,医生/护士,12156.86,KUAISHOU_AD,2025-02-05 13:06:36,ACTIVE,1
C00000280,武丽,1,1985-08-19,40,博士,未婚,公司职员,6224.16,BAIDU_SEM,2025-02-14 09:40:39,ACTIVE,1
C00000281,周燕,1,1995-08-07,30,高中,未婚,工人,5605.72,BAIDU_SEM,2025-01-31 20:04:46,ACTIVE,1
C00000282,曹瑞,2,1981-07-02,44,硕士,离异,医生/护士,9004.90,BYTEDANCE_AD,2025-01-16 12:46:06,ACTIVE,1
C00000283,薛金凤,2,1999-10-19,26,本科,已婚,个体经营者,12300.11,BAIDU_SEM,2025-01-09 22:50:16,ACTIVE,1
C00000284,李瑜,1,2000-10-22,25,本科,未婚,自由职业,16530.93,BYTEDANCE_AD,2025-04-23 21:00:40,ACTIVE,1
C00000285,喻丽华,1,1996-06-19,29,硕士,已婚,运营/客服,10067.54,BYTEDANCE_AD,2025-02-05 19:01:48,ACTIVE,1
C00000286,郭桂香,2,1995-04-09,30,大专,已婚,个体经营者,16590.72,APP_ORG,2025-05-08 22:04:24,ACTIVE,1
C00000287,杨莹,2,1980-11-15,45,大专,已婚,教师,6914.91,BAIDU_SEM,2025-05-05 12:46:40,ACTIVE,1
C00000288,林刚,1,1999-07-24,26,本科,已婚,销售,17206.84,TENCENT_AD,2025-02-08 22:48:25,ACTIVE,1
C00000289,姚丹丹,2,1989-05-01,36,本科,未婚,工程师,12372.25,KUAISHOU_AD,2025-03-09 00:40:55,ACTIVE,1
C00000290,汤彬,2,1990-08-22,35,本科,已婚,工人,7144.59,WECHAT_MP,2025-03-18 21:31:48,ACTIVE,1
C00000291,孙飞,1,1997-09-19,28,本科,未婚,运营/客服,10969.20,BAIDU_SEM,2025-04-26 10:37:56,ACTIVE,1
C00000292,熊秀英,2,1993-09-18,32,本科,未婚,工人,7066.67,PARTNER_BANK1,2025-02-27 12:27:08,ACTIVE,1
C00000293,阎刚,2,1985-09-09,40,硕士,已婚,销售,18043.52,KUAISHOU_AD,2025-04-27 22:48:39,ACTIVE,1
C00000294,李秀荣,1,2007-09-12,18,本科,未婚,销售,6403.26,PARTNER_BANK1,2025-01-23 16:33:32,ACTIVE,1
C00000295,秦丽丽,1,1989-10-27,36,硕士,未婚,服务员,4561.30,KUAISHOU_AD,2025-03-20 01:09:41,ACTIVE,1
C00000296,汪雪梅,2,1997-10-19,28,高中,未婚,学生,2698.59,BAIDU_SEM,2025-04-17 14:27:46,ACTIVE,1
C00000297,杜丹丹,2,1992-02-16,33,大专,未婚,学生,2692.74,APP_ORG,2025-02-09 17:05:49,ACTIVE,1
C00000298,赵敏,1,1986-07-18,39,初中,已婚,工人,4390.81,REFERRAL,2025-02-16 12:53:31,ACTIVE,1
C00000299,曹斌,2,1991-11-18,34,大专,未婚,销售,19561.37,TENCENT_AD,2025-02-11 22:07:25,ACTIVE,1
C00000300,徐秀兰,1,1987-05-24,38,本科,未婚,医生/护士,15068.37,PARTNER_BANK1,2025-02-07 15:26:37,ACTIVE,1
C00000301,李玉珍,1,1994-03-24,31,硕士,已婚,医生/护士,19856.16,TENCENT_AD,2025-06-22 23:35:07,ACTIVE,1
C00000302,李玉华,1,1998-05-14,27,本科,已婚,公司职员,8130.01,APP_ORG,2025-01-11 12:34:28,ACTIVE,1
C00000303,吕颖,2,1985-07-26,40,本科,已婚,公务员,12611.11,BAIDU_SEM,2025-05-20 20:04:18,ACTIVE,1
C00000304,周桂珍,1,1994-09-14,31,本科,未婚,公司职员,11324.79,WECHAT_MP,2025-06-01 21:46:33,ACTIVE,1
C00000305,李建,1,1991-12-25,34,初中,未婚,个体经营者,13287.22,KUAISHOU_AD,2025-06-05 06:10:12,ACTIVE,1
C00000306,马荣,2,1993-05-08,32,大专,未婚,医生/护士,15106.23,APP_ORG,2025-06-01 21:22:11,ACTIVE,1
C00000307,欧亮,2,1984-09-22,41,大专,未婚,公务员,9904.93,BYTEDANCE_AD,2025-05-22 22:22:26,ACTIVE,1
C00000308,梁畅,1,2001-11-08,24,本科,已婚,运营/客服,4654.32,H5_PROMO,2025-05-03 21:34:36,ACTIVE,1
C00000309,李玉梅,1,2005-09-16,20,博士,已婚,运营/客服,10915.86,BAIDU_SEM,2025-03-01 13:07:22,ACTIVE,1
C00000310,张璐,1,2003-06-04,22,本科,已婚,学生,1949.01,H5_PROMO,2025-04-18 15:20:06,ACTIVE,1
C00000311,林波,2,1991-04-03,34,本科,已婚,工人,6972.52,KUAISHOU_AD,2025-03-22 00:12:04,ACTIVE,1
C00000312,李凯,2,1979-12-22,46,本科,未婚,个体经营者,26885.44,BAIDU_SEM,2025-03-24 21:48:18,ACTIVE,1
C00000313,罗明,1,2000-07-06,25,高中,未婚,工程师,12197.41,TENCENT_AD,2025-01-16 12:57:54,ACTIVE,1
C00000314,刘柳,1,1990-11-02,35,本科,未婚,销售,10481.93,APP_ORG,2025-02-02 11:51:14,ACTIVE,1
C00000315,李桂芝,2,1989-12-28,36,本科,已婚,销售,11854.74,TENCENT_AD,2025-05-25 22:12:56,ACTIVE,1
C00000316,秦丽,2,1995-04-13,30,硕士,未婚,医生/护士,14056.81,PARTNER_BANK1,2025-04-12 13:48:20,ACTIVE,1
C00000317,杜桂花,1,1998-07-08,27,本科,已婚,公司职员,5384.96,BYTEDANCE_AD,2025-03-10 22:09:25,ACTIVE,1
C00000318,杨雪梅,1,2001-06-05,24,本科,已婚,自由职业,20856.56,PARTNER_BANK1,2025-01-24 13:18:40,ACTIVE,1
C00000319,张莹,1,2000-06-09,25,大专,已婚,自由职业,6996.92,PARTNER_BANK1,2025-02-11 12:22:04,ACTIVE,1
C00000320,单敏,2,1993-03-27,32,大专,未婚,运营/客服,7813.57,TENCENT_AD,2025-02-09 13:45:01,ACTIVE,1
C00000321,张荣,1,1984-03-11,41,大专,未婚,销售,11118.63,APP_ORG,2025-02-08 12:44:21,ACTIVE,1
C00000322,许浩,2,2004-04-07,21,大专,已婚,工程师,18317.91,BAIDU_SEM,2025-01-11 22:10:52,ACTIVE,1
C00000323,姜丽娟,1,1981-08-21,44,硕士,未婚,个体经营者,6668.02,BAIDU_SEM,2025-01-19 13:59:20,ACTIVE,1
C00000324,杨莹,2,1987-03-20,38,硕士,未婚,运营/客服,7049.37,TENCENT_AD,2025-04-18 12:42:02,ACTIVE,1
C00000325,鞠文,1,1989-12-02,36,高中,未婚,销售,19117.74,KUAISHOU_AD,2025-05-26 17:51:54,ACTIVE,1
C00000326,刘玉,1,1975-08-27,50,本科,未婚,学生,1780.76,KUAISHOU_AD,2025-01-23 18:29:12,ACTIVE,1
C00000327,叶超,1,1988-06-20,37,本科,未婚,工程师,16295.84,APP_ORG,2025-02-14 00:04:18,ACTIVE,1
C00000328,梅桂花,1,1990-07-01,35,硕士,已婚,公司职员,8921.07,H5_PROMO,2025-02-21 17:04:25,ACTIVE,1
C00000329,胡雪,2,1989-01-28,36,大专,未婚,学生,1829.15,APP_ORG,2025-04-29 10:25:17,ACTIVE,1
C00000330,赵鑫,1,1991-09-05,34,博士,未婚,自由职业,17845.68,PARTNER_BANK1,2025-02-21 12:25:30,ACTIVE,1
C00000331,李淑华,1,2005-06-17,20,大专,已婚,销售,17906.35,BAIDU_SEM,2025-01-19 22:15:45,ACTIVE,1
C00000332,戈英,1,1995-08-23,30,大专,已婚,销售,13761.90,TENCENT_AD,2025-02-07 00:53:49,ACTIVE,1
C00000333,李建平,1,1994-01-18,31,高中,未婚,公务员,7488.78,KUAISHOU_AD,2025-05-18 17:14:15,ACTIVE,1
C00000334,罗岩,1,1989-09-15,36,硕士,已婚,学生,1618.43,REFERRAL,2025-03-19 16:09:18,ACTIVE,1
C00000335,唐瑞,2,1993-04-05,32,本科,未婚,个体经营者,17751.34,REFERRAL,2025-02-23 21:19:31,ACTIVE,1
C00000336,徐丹丹,2,1997-04-16,28,本科,离异,个体经营者,21556.75,BAIDU_SEM,2025-04-05 06:46:25,ACTIVE,1
C00000337,张建华,2,2006-01-20,19,大专,已婚,教师,14524.32,BYTEDANCE_AD,2025-04-15 20:24:50,ACTIVE,1
C00000338,杨帆,1,1988-09-07,37,本科,未婚,销售,18880.51,BAIDU_SEM,2025-04-02 20:22:22,ACTIVE,1
C00000339,刘丹丹,2,2005-07-09,20,大专,已婚,公务员,6922.77,BAIDU_SEM,2025-05-05 08:53:51,ACTIVE,1
C00000340,曲坤,2,1983-02-27,42,硕士,未婚,公务员,9294.42,PARTNER_BANK1,2025-02-08 22:35:31,ACTIVE,1
C00000341,胡鹏,2,1987-10-06,38,大专,已婚,公司职员,9160.38,TENCENT_AD,2025-04-13 22:23:06,ACTIVE,1
C00000342,刘飞,2,1988-11-12,37,本科,未婚,工人,5434.41,BAIDU_SEM,2025-04-30 19:07:55,ACTIVE,1
C00000343,彭坤,2,2000-01-14,25,高中,未婚,教师,13104.86,BYTEDANCE_AD,2025-01-09 00:50:10,ACTIVE,1
C00000344,陈金凤,1,1999-06-03,26,大专,已婚,医生/护士,18343.06,BAIDU_SEM,2025-02-07 20:26:02,ACTIVE,1
C00000345,魏旭,2,2000-07-10,25,硕士,未婚,公务员,10658.42,WECHAT_MP,2025-01-08 21:23:21,ACTIVE,1
C00000346,张红,2,2000-12-23,25,本科,未婚,运营/客服,9763.00,TENCENT_AD,2025-03-17 21:11:05,ACTIVE,1
C00000347,谭超,1,1998-08-25,27,本科,已婚,服务员,3469.80,KUAISHOU_AD,2025-06-05 12:49:25,ACTIVE,1
C00000348,姚秀云,1,1992-11-14,33,本科,已婚,工人,3021.54,BYTEDANCE_AD,2025-03-31 22:56:27,ACTIVE,1
C00000349,李文,1,1991-02-25,34,高中,未婚,运营/客服,10298.98,TENCENT_AD,2025-01-27 21:08:48,ACTIVE,1
C00000350,周秀兰,1,1993-01-13,32,初中,已婚,销售,11289.11,BYTEDANCE_AD,2025-03-19 13:55:46,ACTIVE,1
C00000351,汪桂兰,2,2001-03-02,24,高中,未婚,运营/客服,10264.65,BAIDU_SEM,2025-02-18 12:57:33,ACTIVE,1
C00000352,程坤,2,1989-08-20,36,本科,未婚,学生,2906.84,KUAISHOU_AD,2025-01-14 09:43:13,ACTIVE,1
C00000353,周梅,2,1986-03-19,39,硕士,未婚,学生,2771.15,KUAISHOU_AD,2025-01-30 21:12:13,ACTIVE,1
C00000354,顾莹,1,1995-10-28,30,本科,未婚,学生,2457.10,BYTEDANCE_AD,2025-02-03 09:10:14,ACTIVE,1
C00000355,邹桂荣,2,1997-02-03,28,高中,已婚,服务员,3012.77,TENCENT_AD,2025-02-09 13:11:58,ACTIVE,1
C00000356,贾丽,1,1991-03-17,34,本科,已婚,工人,7029.78,BYTEDANCE_AD,2025-05-02 22:01:48,ACTIVE,1
C00000357,王桂荣,1,2001-04-27,24,大专,已婚,自由职业,10615.61,PARTNER_BANK1,2025-02-18 02:12:39,ACTIVE,1
C00000358,鲁峰,1,2001-05-26,24,本科,未婚,工程师,15936.23,BAIDU_SEM,2025-04-15 18:46:16,ACTIVE,1
C00000359,赖桂香,1,1994-06-04,31,本科,已婚,运营/客服,8757.90,WECHAT_MP,2025-01-14 22:30:20,ACTIVE,1
C00000360,雷洁,1,1995-02-10,30,大专,未婚,教师,6085.39,TENCENT_AD,2025-03-06 09:39:21,ACTIVE,1
C00000361,李娟,1,1993-08-05,32,本科,已婚,公务员,7286.89,APP_ORG,2025-02-27 21:30:26,ACTIVE,1
C00000362,郑利,2,1981-05-22,44,大专,已婚,公务员,7828.45,BAIDU_SEM,2025-02-10 22:48:34,ACTIVE,1
C00000363,甘慧,1,1984-06-12,41,本科,离异,公务员,9920.91,BAIDU_SEM,2025-02-14 12:58:09,ACTIVE,1
C00000364,唐建,1,2001-07-11,24,高中,未婚,自由职业,14404.84,APP_ORG,2025-03-07 13:49:16,ACTIVE,1
C00000365,严玉华,1,1989-04-06,36,硕士,已婚,自由职业,19399.56,TENCENT_AD,2025-05-01 13:24:48,ACTIVE,1
C00000366,何晶,1,1994-08-11,31,本科,未婚,自由职业,5826.18,BYTEDANCE_AD,2025-05-04 18:07:13,ACTIVE,1
C00000367,张飞,1,1990-03-08,35,本科,未婚,公务员,6667.88,APP_ORG,2025-03-07 22:45:49,ACTIVE,1
C00000368,李瑜,2,1988-06-25,37,本科,未婚,运营/客服,4125.74,H5_PROMO,2025-01-17 12:31:47,ACTIVE,1
C00000369,刘林,2,1988-08-10,37,本科,已婚,工人,5462.77,BYTEDANCE_AD,2025-06-07 02:41:31,ACTIVE,1
C00000370,陈杨,1,2001-11-20,24,硕士,已婚,工程师,8613.97,BYTEDANCE_AD,2025-01-14 01:49:49,ACTIVE,1
C00000371,黄桂芳,1,1993-05-17,32,大专,已婚,销售,18809.90,KUAISHOU_AD,2025-01-25 21:01:45,ACTIVE,1
C00000372,曾桂荣,1,1999-10-15,26,博士,未婚,学生,1846.74,BYTEDANCE_AD,2025-02-08 12:41:49,ACTIVE,1
C00000373,曾建平,2,1982-05-14,43,大专,已婚,工人,5116.46,TENCENT_AD,2025-01-22 15:40:04,ACTIVE,1
C00000374,潘欣,2,1993-09-25,32,大专,未婚,公务员,8128.79,TENCENT_AD,2025-01-23 19:17:47,ACTIVE,1
C00000375,左俊,1,1999-08-20,26,大专,已婚,公务员,13859.82,BYTEDANCE_AD,2025-03-02 17:45:13,ACTIVE,1
C00000376,王桂花,2,2003-10-12,22,硕士,已婚,工程师,7698.69,TENCENT_AD,2025-02-20 22:27:20,ACTIVE,1
C00000377,张燕,2,1986-05-11,39,大专,已婚,工程师,22684.97,REFERRAL,2025-02-12 12:13:37,ACTIVE,1
C00000378,蔡帅,1,1999-02-22,26,硕士,已婚,运营/客服,7750.24,BAIDU_SEM,2025-05-01 21:35:18,ACTIVE,1
C00000379,刘岩,2,1992-07-16,33,硕士,未婚,个体经营者,8851.01,BYTEDANCE_AD,2025-05-23 21:21:19,ACTIVE,1
C00000380,王玲,2,1996-03-15,29,本科,未婚,医生/护士,8170.04,BYTEDANCE_AD,2025-02-08 01:57:02,ACTIVE,1
C00000381,张欣,1,1985-10-16,40,高中,已婚,服务员,6048.17,BAIDU_SEM,2025-02-11 00:01:33,ACTIVE,1
C00000382,周琳,1,1990-02-24,35,本科,未婚,销售,15932.90,BAIDU_SEM,2025-04-13 21:30:57,ACTIVE,1
C00000383,陈晶,2,1999-05-09,26,本科,已婚,服务员,4105.79,BYTEDANCE_AD,2025-01-01 19:30:22,ACTIVE,1
C00000384,邓秀荣,2,1999-04-05,26,本科,已婚,公司职员,14235.47,BYTEDANCE_AD,2025-05-27 22:12:54,ACTIVE,1
C00000385,王秀云,1,1986-05-27,39,本科,未婚,教师,9518.79,BAIDU_SEM,2025-01-19 13:41:06,ACTIVE,1
C00000386,陈勇,1,1997-04-04,28,大专,未婚,运营/客服,11569.93,BYTEDANCE_AD,2025-04-17 15:01:10,ACTIVE,1
C00000387,常丹丹,2,1997-06-24,28,高中,未婚,销售,12047.82,H5_PROMO,2025-03-25 22:54:40,ACTIVE,1
C00000388,王利,2,1996-02-26,29,本科,已婚,医生/护士,8481.68,PARTNER_MALL,2025-04-29 14:41:23,ACTIVE,1
C00000389,汤凤兰,2,1992-04-23,33,大专,未婚,公务员,12814.65,BYTEDANCE_AD,2025-03-06 20:59:05,ACTIVE,1
C00000390,田成,1,2002-04-18,23,大专,已婚,工人,3720.77,APP_ORG,2025-04-13 21:42:15,ACTIVE,1
C00000391,梁磊,1,1996-05-02,29,大专,离异,医生/护士,5237.65,TENCENT_AD,2025-06-06 12:59:02,ACTIVE,1
C00000392,马兵,1,1990-09-19,35,大专,已婚,医生/护士,11312.27,BAIDU_SEM,2025-03-28 20:36:16,ACTIVE,1
C00000393,杜桂芝,2,2001-06-10,24,高中,未婚,医生/护士,6818.86,H5_PROMO,2025-04-26 22:58:17,ACTIVE,1
C00000394,张秀梅,2,1988-08-14,37,本科,未婚,教师,11879.87,APP_ORG,2025-04-28 12:46:33,ACTIVE,1
C00000395,辛金凤,2,1990-07-24,35,本科,未婚,公司职员,9848.55,REFERRAL,2025-04-04 09:50:31,ACTIVE,1
C00000396,甘静,2,1989-12-05,36,本科,已婚,个体经营者,8577.53,REFERRAL,2025-01-26 21:32:23,ACTIVE,1
C00000397,叶秀兰,1,1988-09-07,37,本科,已婚,医生/护士,15710.27,TENCENT_AD,2025-01-27 10:27:18,ACTIVE,1
C00000398,林强,1,1992-05-15,33,本科,已婚,自由职业,10933.00,PARTNER_BANK1,2025-02-02 10:49:45,ACTIVE,1
C00000399,伍洋,1,1982-05-10,43,高中,离异,公司职员,10755.20,BAIDU_SEM,2025-01-13 12:13:51,ACTIVE,1
C00000400,萧磊,2,2002-12-25,23,本科,未婚,服务员,4263.15,REFERRAL,2025-05-08 16:36:07,ACTIVE,1
C00000401,李冬梅,2,2004-02-22,21,本科,已婚,医生/护士,17427.61,BAIDU_SEM,2025-01-16 12:00:06,ACTIVE,1
