customer_id,id_type,id_number,id_issue_org,province,verified_at,is_test_data
C00000347,ID,610141199808253148,陕西公安局,陕西,2025-06-05 12:57:25,1
C00000348,ID,430185199211143571,湖南公安局,湖南,2025-03-31 22:59:27,1
C00000349,ID,420171199102257035,湖北公安局,湖北,2025-01-27 21:22:48,1
C00000350,ID,410137199301133241,河南公安局,河南,2025-03-19 14:07:46,1
C00000351,ID,330165200103027975,浙江公安局,浙江,2025-02-18 13:45:33,1
C00000352,ID,320182198908201752,江苏公安局,江苏,2025-01-14 09:58:13,1
C00000353,ID,42015719860319734X,湖北公安局,湖北,2025-01-30 21:59:13,1
C00000354,ID,440131199510281555,广东公安局,广东,2025-02-03 09:36:14,1
C00000355,ID,320175199702038014,江苏公安局,江苏,2025-02-09 13:28:58,1
C00000356,ID,370122199103177799,山东公安局,山东,2025-05-02 22:21:48,1
C00000357,ID,330177200104275247,浙江公安局,浙江,2025-02-18 02:17:39,1
C00000358,ID,33013520010526567X,浙江公安局,浙江,2025-04-15 19:42:16,1
C00000359,ID,410149199406048233,河南公安局,河南,2025-01-14 22:55:20,1
C00000360,ID,41014519950210587X,河南公安局,河南,2025-03-06 10:03:21,1
C00000361,ID,410103199308057057,河南公安局,河南,2025-02-27 21:42:26,1
C00000362,ID,340106198105222098,安徽公安局,安徽,2025-02-10 22:50:34,1
C00000363,ID,330101198406128296,浙江公安局,浙江,2025-02-14 13:42:09,1
C00000364,ID,340135200107113436,安徽公安局,安徽,2025-03-07 14:33:16,1
C00000365,ID,410129198904069117,河南公安局,河南,2025-05-01 13:57:48,1
C00000366,ID,440157199408114789,广东公安局,广东,2025-05-04 18:49:13,1
C00000367,ID,310164199003082533,上海公安局,上海,2025-03-07 22:53:49,1
C00000368,ID,610120198806256496,陕西公安局,陕西,2025-01-17 12:43:47,1
C00000369,ID,320199198808106501,江苏公安局,江苏,2025-06-07 02:54:31,1
C00000370,ID,330124200111202676,浙江公安局,浙江,2025-01-14 02:34:49,1
C00000371,ID,110163199305175491,北京公安局,北京,2025-01-25 21:55:45,1
C00000372,ID,350110199910153858,福建公安局,福建,2025-02-08 12:58:49,1
C00000373,ID,130169198205141750,河北公安局,河北,2025-01-22 16:37:04,1
C00000374,ID,22013519930925164X,吉林公安局,吉林,2025-01-23 19:26:47,1
C00000375,ID,410108199908200066,河南公安局,河南,2025-03-02 18:36:13,1
C00000376,ID,32017620031012728X,江苏公安局,江苏,2025-02-20 23:17:20,1
C00000377,ID,420163198605116424,湖北公安局,湖北,2025-02-12 13:06:37,1
C00000378,ID,410113199902228624,河南公安局,河南,2025-05-01 22:01:18,1
C00000379,ID,110182199207169257,北京公安局,北京,2025-05-23 21:26:19,1
C00000380,ID,320176199603159589,江苏公安局,江苏,2025-02-08 02:27:02,1
C00000381,ID,110122198510164335,北京公安局,北京,2025-02-11 00:06:33,1
C00000382,ID,410133199002248553,河南公安局,河南,2025-04-13 22:10:57,1
C00000383,ID,420118199905090839,湖北公安局,湖北,2025-01-01 19:44:22,1
C00000384,ID,330111199904058056,浙江公安局,浙江,2025-05-27 22:17:54,1
C00000385,ID,130133198605270344,河北公安局,河北,2025-01-19 14:03:06,1
C00000386,ID,330122199704047327,浙江公安局,浙江,2025-04-17 15:48:10,1
C00000387,ID,310192199706243829,上海公安局,上海,2025-03-25 23:29:40,1
C00000388,ID,410102199602265977,河南公安局,河南,2025-04-29 15:12:23,1
C00000389,ID,32013719920423142X,江苏公安局,江苏,2025-03-06 21:36:05,1
C00000390,ID,430115200204185980,湖南公安局,湖南,2025-04-13 21:45:15,1
C00000391,ID,420117199605022117,湖北公安局,湖北,2025-06-06 13:45:02,1
C00000392,ID,330160199009195609,浙江公安局,浙江,2025-03-28 21:03:16,1
C00000393,ID,310113200106105879,上海公安局,上海,2025-04-26 23:22:17,1
C00000394,ID,440111198808149223,广东公安局,广东,2025-04-28 13:19:33,1
C00000395,ID,330101199007243101,浙江公安局,浙江,2025-04-04 10:33:31,1
C00000396,ID,510161198912057064,四川公安局,四川,2025-01-26 22:22:23,1
C00000397,ID,420132198809073273,湖北公安局,湖北,2025-01-27 10:33:18,1
C00000398,ID,420119199205154447,湖北公安局,湖北,2025-02-02 11:06:45,1
C00000399,ID,370153198205100397,山东公安局,山东,2025-01-13 13:01:51,1
C00000400,ID,500179200212258043,重庆公安局,重庆,2025-05-08 17:16:07,1
C00000401,ID,130128200402221066,河北公安局,河北,2025-01-16 12:25:06,1
C00000402,ID,31011419940715056X,上海公安局,上海,2025-05-19 13:20:43,1
C00000403,ID,530131200006041306,云南公安局,云南,2025-04-04 23:17:36,1
C00000404,ID,440181198812093022,广东公安局,广东,2025-03-26 11:43:19,1
C00000405,ID,370101198411021167,山东公安局,山东,2025-05-02 01:10:39,1
C00000406,ID,410164200212088391,河南公安局,河南,2025-04-28 02:33:54,1
C00000407,ID,330106199806163898,浙江公安局,浙江,2025-06-15 13:03:11,1
C00000408,ID,110181198312150063,北京公安局,北京,2025-04-18 20:28:02,1
C00000409,ID,110167200302170338,北京公安局,北京,2025-06-16 20:56:00,1
C00000410,ID,330107200004063731,浙江公安局,浙江,2025-02-03 12:50:40,1
C00000411,ID,610132200103123844,陕西公安局,陕西,2025-02-14 13:09:31,1
C00000412,ID,370167198304063737,山东公安局,山东,2025-05-09 10:02:09,1
C00000413,ID,110180199804184516,北京公安局,北京,2025-04-05 21:21:26,1
C00000414,ID,440183199405189112,广东公安局,广东,2025-03-15 08:49:52,1
C00000415,ID,530177198906270322,云南公安局,云南,2025-03-30 21:19:54,1
C00000416,ID,370179198706234178,山东公安局,山东,2025-02-12 13:48:27,1
C00000417,ID,350190199911022667,福建公安局,福建,2025-05-09 14:03:12,1
C00000418,ID,210146200207181372,辽宁公安局,辽宁,2025-05-06 13:56:30,1
C00000419,ID,370108197609231450,山东公安局,山东,2025-06-04 22:26:27,1
C00000420,ID,320109198210279040,江苏公安局,江苏,2025-02-20 09:03:36,1
C00000421,ID,44012419911223475X,广东公安局,广东,2025-06-09 13:45:10,1
C00000422,ID,500118198210159399,重庆公安局,重庆,2025-02-25 12:45:36,1
C00000423,ID,440198198709035534,广东公安局,广东,2025-01-28 13:11:51,1
C00000424,ID,440125198711098376,广东公安局,广东,2025-02-10 11:05:26,1
C00000425,ID,410173200603247288,河南公安局,河南,2025-03-18 14:20:02,1
C00000426,ID,130142200101193732,河北公安局,河北,2025-04-10 13:11:24,1
C00000427,ID,440116199210166041,广东公安局,广东,2025-04-30 14:26:01,1
C00000428,ID,37011119940901132X,山东公安局,山东,2025-02-13 21:50:36,1
C00000429,ID,510136200512033200,四川公安局,四川,2025-01-15 19:54:16,1
C00000430,ID,420123199912129392,湖北公安局,湖北,2025-01-02 20:41:06,1
C00000431,ID,500178197304100808,重庆公安局,重庆,2025-04-16 20:19:34,1
C00000432,ID,420171199107112230,湖北公安局,湖北,2025-02-11 22:02:51,1
C00000433,ID,420112200107208588,湖北公安局,湖北,2025-05-27 01:30:19,1
C00000434,ID,130130199503134814,河北公安局,河北,2025-01-28 23:18:39,1
C00000435,ID,530124199405123844,云南公安局,云南,2025-02-02 21:09:15,1
C00000436,ID,320106199004097196,江苏公安局,江苏,2025-02-18 07:32:44,1
C00000437,ID,130199199201281353,河北公安局,河北,2025-04-11 11:49:57,1
C00000438,ID,320132200005279475,江苏公安局,江苏,2025-04-10 12:35:29,1
C00000439,ID,310149199512121744,上海公安局,上海,2025-02-09 15:53:45,1
C00000440,ID,320124200511174932,江苏公安局,江苏,2025-04-20 19:58:36,1
C00000441,ID,370165198904215463,山东公安局,山东,2025-01-13 13:01:36,1
C00000442,ID,410171199210064861,河南公安局,河南,2025-02-14 13:27:59,1
C00000443,ID,500155199304280348,重庆公安局,重庆,2025-01-10 23:10:14,1
C00000444,ID,430198200105171218,湖南公安局,湖南,2025-02-24 22:17:31,1
C00000445,ID,530187199201231857,云南公安局,云南,2025-05-17 22:33:57,1
C00000446,ID,610139199401169292,陕西公安局,陕西,2025-02-14 13:41:57,1
C00000447,ID,410128198705249266,河南公安局,河南,2025-01-11 21:24:35,1
C00000448,ID,410106199602027974,河南公安局,河南,2025-03-29 14:07:43,1
C00000449,ID,440133197801069566,广东公安局,广东,2025-04-09 11:42:51,1
C00000450,ID,430169200701268508,湖南公安局,湖南,2025-01-05 01:59:14,1
C00000451,ID,320174199001148388,江苏公安局,江苏,2025-03-04 13:37:36,1
C00000452,ID,330194199406278233,浙江公安局,浙江,2025-03-05 18:41:28,1
C00000453,ID,360189198608172605,江西公安局,江西,2025-02-10 14:26:58,1
C00000454,ID,330184200009164059,浙江公安局,浙江,2025-06-06 20:33:08,1
C00000455,ID,320164198811272842,江苏公安局,江苏,2025-01-07 01:18:28,1
C00000456,ID,370153198902199572,山东公安局,山东,2025-03-17 22:23:44,1
C00000457,ID,440134198510105513,广东公安局,广东,2025-05-20 22:21:22,1
C00000458,ID,500147199512038433,重庆公安局,重庆,2025-04-14 21:46:06,1
C00000459,ID,370120197402126244,山东公安局,山东,2025-02-13 21:03:17,1
C00000460,ID,510115198606027424,四川公安局,四川,2025-05-07 16:06:48,1
C00000461,ID,440113198806121510,广东公安局,广东,2025-02-21 19:19:40,1
C00000462,ID,110174198906221224,北京公安局,北京,2025-05-27 14:58:14,1
C00000463,ID,32014219850522641X,江苏公安局,江苏,2025-04-22 00:57:25,1
C00000464,ID,500166199901208570,重庆公安局,重庆,2025-05-03 14:57:14,1
C00000465,ID,330122200001021441,浙江公安局,浙江,2025-03-09 13:17:47,1
C00000466,ID,610136199501157193,陕西公安局,陕西,2025-02-17 22:16:16,1
C00000467,ID,530170199103215071,云南公安局,云南,2025-04-26 21:01:39,1
C00000468,ID,370112200402203507,山东公安局,山东,2025-01-23 13:58:59,1
C00000469,ID,230161198609087917,黑龙江公安局,黑龙江,2025-01-27 21:21:43,1
C00000470,ID,110131198809261590,北京公安局,北京,2025-04-27 09:36:48,1
C00000471,ID,36019319750424992X,江西公安局,江西,2025-03-14 15:57:24,1
C00000472,ID,500172198507282492,重庆公安局,重庆,2025-04-27 13:53:48,1
C00000473,ID,410109198711048859,河南公安局,河南,2025-05-25 13:17:37,1
C00000474,ID,320166198602188831,江苏公安局,江苏,2025-02-14 13:43:18,1
C00000475,ID,360190198101128061,江西公安局,江西,2025-02-02 19:04:16,1
C00000476,ID,430142197611167936,湖南公安局,湖南,2025-01-02 22:23:48,1
C00000477,ID,61017219800924689X,陕西公安局,陕西,2025-04-24 09:43:15,1
C00000478,ID,330190200111140325,浙江公安局,浙江,2025-04-05 13:24:00,1
C00000479,ID,530146198912204263,云南公安局,云南,2025-05-01 21:55:41,1
C00000480,ID,130198199402160834,河北公安局,河北,2025-04-01 10:30:03,1
C00000481,ID,440109199702234326,广东公安局,广东,2025-02-23 21:44:01,1
C00000482,ID,32015919950119802X,江苏公安局,江苏,2025-03-06 18:25:55,1
C00000483,ID,110156198401257069,北京公安局,北京,2025-05-13 20:06:53,1
C00000484,ID,410163198307159264,河南公安局,河南,2025-02-25 01:22:50,1
C00000485,ID,210155200706111025,辽宁公安局,辽宁,2025-02-03 13:05:27,1
C00000486,ID,410173199106089850,河南公安局,河南,2025-02-22 14:09:48,1
C00000487,ID,410160198703119310,河南公安局,河南,2025-05-13 22:43:05,1
C00000488,ID,420197198508248074,湖北公安局,湖北,2025-03-25 16:56:25,1
C00000489,ID,340164199110190594,安徽公安局,安徽,2025-05-05 20:11:38,1
C00000490,ID,420175198010122169,湖北公安局,湖北,2025-01-18 22:43:21,1
C00000491,ID,320189200201220380,江苏公安局,江苏,2025-02-08 21:08:16,1
C00000492,ID,440123199306094736,广东公安局,广东,2025-02-05 15:35:02,1
C00000493,ID,420179199112287765,湖北公安局,湖北,2025-01-01 23:24:18,1
C00000494,ID,510133197904119472,四川公安局,四川,2025-04-20 12:41:33,1
C00000495,ID,340138198207091018,安徽公安局,安徽,2025-01-07 09:09:21,1
C00000496,ID,410129198512083411,河南公安局,河南,2025-05-25 18:39:10,1
C00000497,ID,320187200009057955,江苏公安局,江苏,2025-02-04 22:16:05,1
C00000498,ID,320127199402044614,江苏公安局,江苏,2025-04-22 22:45:10,1
C00000499,ID,330170199503230599,浙江公安局,浙江,2025-03-17 14:25:15,1
C00000500,ID,500119197408104758,重庆公安局,重庆,2025-01-13 21:27:50,1
C00000501,ID,330163198908182451,浙江公安局,浙江,2025-01-26 22:27:42,1
C00000502,ID,370185199801284909,山东公安局,山东,2025-03-30 16:18:25,1
C00000503,ID,420175199409257684,湖北公安局,湖北,2025-05-09 21:02:07,1
C00000504,ID,320178199111031389,江苏公安局,江苏,2025-01-06 22:24:01,1
C00000505,ID,350155197609076455,福建公安局,福建,2025-01-25 14:50:37,1
C00000506,ID,210175200401078629,辽宁公安局,辽宁,2025-02-12 02:34:23,1
C00000507,ID,210162200404097794,辽宁公安局,辽宁,2025-04-09 22:29:13,1
C00000508,ID,44012419970804018X,广东公安局,广东,2025-01-08 18:54:29,1
C00000509,ID,430113198107242987,湖南公安局,湖南,2025-01-02 14:13:57,1
C00000510,ID,510166200208240289,四川公安局,四川,2025-01-15 16:39:21,1
C00000511,ID,210173199509259159,辽宁公安局,辽宁,2025-01-30 12:48:04,1
C00000512,ID,320157199709253750,江苏公安局,江苏,2025-01-25 00:37:36,1
C00000513,ID,410115200008072547,河南公安局,河南,2025-04-03 15:50:07,1
C00000514,ID,110103198802024546,北京公安局,北京,2025-04-04 14:28:52,1
C00000515,ID,350141199103039906,福建公安局,福建,2025-05-23 21:14:48,1
C00000516,ID,430130199903240166,湖南公安局,湖南,2025-03-22 21:35:07,1
C00000517,ID,320165198901205754,江苏公安局,江苏,2025-02-11 17:27:04,1
C00000518,ID,130102199907083843,河北公安局,河北,2025-04-22 00:20:39,1
C00000519,ID,440145200001018197,广东公安局,广东,2025-03-02 21:26:00,1
C00000520,ID,220135199809208357,吉林公安局,吉林,2025-01-26 22:52:45,1
C00000521,ID,110132198808257203,北京公安局,北京,2025-02-10 13:54:47,1
C00000522,ID,310121199704011973,上海公安局,上海,2025-04-10 00:21:07,1
C00000523,ID,130186199607129456,河北公安局,河北,2025-05-21 13:47:25,1
C00000524,ID,310124199903190977,上海公安局,上海,2025-01-01 21:18:39,1
C00000525,ID,420182199104208316,湖北公安局,湖北,2025-02-03 14:09:10,1
C00000526,ID,530172199112032296,云南公安局,云南,2025-02-12 09:09:23,1
C00000527,ID,430144200502242439,湖南公安局,湖南,2025-01-24 14:51:18,1
C00000528,ID,420167199304223453,湖北公安局,湖北,2025-06-13 13:31:56,1
C00000529,ID,440168199905104265,广东公安局,广东,2025-04-12 14:04:45,1
C00000530,ID,31014619960325720X,上海公安局,上海,2025-05-17 18:28:13,1
C00000531,ID,320113198102084152,江苏公安局,江苏,2025-01-19 09:00:34,1
C00000532,ID,130129200611246995,河北公安局,河北,2025-02-18 15:37:45,1
C00000533,ID,210146198904247429,辽宁公安局,辽宁,2025-04-08 18:51:32,1
C00000534,ID,430131197709112758,湖南公安局,湖南,2025-03-26 14:14:31,1
C00000535,ID,350139199509023750,福建公安局,福建,2025-01-20 23:20:53,1
C00000536,ID,440164198809096656,广东公安局,广东,2025-04-28 06:58:27,1
C00000537,ID,410118199502135439,河南公安局,河南,2025-01-05 20:43:55,1
C00000538,ID,61017219861210954X,陕西公安局,陕西,2025-04-30 20:43:41,1
C00000539,ID,410113200512199368,河南公安局,河南,2025-04-21 02:13:44,1
C00000540,ID,230175198512019561,黑龙江公安局,黑龙江,2025-04-26 14:21:19,1
C00000541,ID,370169200612214368,山东公安局,山东,2025-02-02 22:35:56,1
C00000542,ID,530148198103112978,云南公安局,云南,2025-03-27 21:02:09,1
C00000543,ID,370157199101233881,山东公安局,山东,2025-02-01 11:56:16,1
C00000544,ID,410109199910083301,河南公安局,河南,2025-01-19 10:15:12,1
C00000545,ID,210193200209202338,辽宁公安局,辽宁,2025-05-14 13:12:00,1
C00000546,ID,420129199607121552,湖北公安局,湖北,2025-02-09 13:27:21,1
C00000547,ID,130179198811195874,河北公安局,河北,2025-03-29 21:17:52,1
C00000548,ID,350181200204067320,福建公安局,福建,2025-01-12 13:41:14,1
C00000549,ID,320182199009172569,江苏公安局,江苏,2025-03-16 18:53:17,1
C00000550,ID,430129198407075245,湖南公安局,湖南,2025-05-27 07:59:40,1
C00000551,ID,210127198404155078,辽宁公安局,辽宁,2025-04-10 11:51:18,1
C00000552,ID,37011119891124065X,山东公安局,山东,2025-03-29 03:27:51,1
C00000553,ID,410156198911015490,河南公安局,河南,2025-02-04 19:43:54,1
C00000554,ID,130197199010155482,河北公安局,河北,2025-05-08 14:27:29,1
C00000555,ID,110141198605248469,北京公安局,北京,2025-06-20 13:30:46,1
C00000556,ID,320147199208076263,江苏公安局,江苏,2025-02-04 13:39:43,1
C00000557,ID,350185199004183917,福建公安局,福建,2025-06-05 20:28:37,1
C00000558,ID,510147199708028028,四川公安局,四川,2025-04-15 20:07:39,1
C00000559,ID,130136199503050088,河北公安局,河北,2025-05-22 11:54:39,1
C00000560,ID,430112198702202158,湖南公安局,湖南,2025-01-11 13:07:22,1
C00000561,ID,530110200207279984,云南公安局,云南,2025-02-08 13:09:56,1
C00000562,ID,610136199901029991,陕西公安局,陕西,2025-05-28 13:39:23,1
C00000563,ID,220145198807149830,吉林公安局,吉林,2025-02-15 17:39:31,1
C00000564,ID,350178197510247589,福建公安局,福建,2025-01-10 12:50:49,1
C00000565,ID,410154198707093528,河南公安局,河南,2025-01-29 01:59:05,1
C00000566,ID,350133199907049851,福建公安局,福建,2025-01-06 12:34:08,1
C00000567,ID,320196199607021638,江苏公安局,江苏,2025-03-14 11:31:32,1
C00000568,ID,510194199802248363,四川公安局,四川,2025-01-25 14:02:45,1
C00000569,ID,410193200711054120,河南公安局,河南,2025-05-18 16:19:25,1
C00000570,ID,530176200201014066,云南公安局,云南,2025-01-17 13:21:45,1
C00000571,ID,360197198804104589,江西公安局,江西,2025-01-18 22:03:36,1
C00000572,ID,330128200104022808,浙江公安局,浙江,2025-05-02 11:25:18,1
C00000573,ID,230178199910103164,黑龙江公安局,黑龙江,2025-04-10 18:13:20,1
C00000574,ID,210173199504119325,辽宁公安局,辽宁,2025-01-07 18:18:11,1
C00000575,ID,530158198505123947,云南公安局,云南,2025-01-11 01:46:01,1
C00000576,ID,500115198412075696,重庆公安局,重庆,2025-04-02 11:54:08,1
